Name,rate,stock,currentStock,outStock,Date
Lurasidone,45,283,283,0,2024-10-12T02:54:09.364192
Gabapentin,65,52,52,0,2024-10-12T02:54:09.364192
Lidocaine,48,410,410,0,2024-10-12T02:54:09.364192
Olopatadine,35,70,70,0,2024-10-12T02:54:09.379845
Sodium fluoride,89,35,35,0,2024-10-12T02:54:09.379845
Isotretinoin,9,53,53,0,2024-10-12T02:54:09.395429
Sulfamethoxazole/Trimethoprim,17,443,443,0,2024-10-12T02:54:09.398170
Adalimumab,18,27,27,0,2024-10-12T02:54:09.411183
Cyclosporine,52,31,31,0,2024-10-12T02:54:09.411183
Tacrolimus,38,139,139,0,2024-10-12T02:54:09.411183
Raloxifene,83,108,108,0,2024-10-12T02:54:09.426826
Dextromethorphan,69,382,382,0,2024-10-12T02:54:09.426826
Aminophylline,2,314,314,0,2024-10-12T02:54:09.442446
Calcium carbonate,27,200,200,0,2024-10-12T02:54:09.442446
Ferrous sulfate,72,180,180,0,2024-10-12T02:54:09.458199
Promethazine,5,27,27,0,2024-10-12T02:54:09.458199
Ipratropium,1,244,244,0,2024-10-12T02:54:09.458199
Salmeterol,5,351,351,0,2024-10-12T02:54:09.473808
Budesonide,50,185,185,0,2024-10-12T02:54:09.473808
Lisinopril,95,267,267,0,2024-10-12T02:54:09.489315
Ketoconazole,57,472,472,0,2024-10-12T02:54:09.489315
Amlodipine,21,71,71,0,2024-10-12T02:54:09.505041
Fenofibrate,32,11,11,0,2024-10-12T02:54:09.505041
Bupropion,3,60,60,0,2024-10-12T02:54:09.505041
Quetiapine,89,459,459,0,2024-10-12T02:54:09.520569
Carbamazepine,89,463,463,0,2024-10-12T02:54:09.520569
Phenytoin,70,17,17,0,2024-10-12T02:54:09.536193
Thioridazine,80,131,131,0,2024-10-12T02:54:09.536193
Chlorpromazine,19,231,231,0,2024-10-12T02:54:09.551817
Methylphenidate,92,325,325,0,2024-10-12T02:54:09.551817
Fexofenadine,86,108,108,0,2024-10-12T02:54:09.568711
Ropinirole,77,34,34,0,2024-10-12T02:54:09.571836
Sodium valproate,15,224,224,0,2024-10-12T02:54:09.587509
Cholecalciferol,64,314,314,0,2024-10-12T02:54:09.587509
Paroxetine,1,219,219,0,2024-10-12T02:54:09.587509
Oxcarbazepine,62,277,277,0,2024-10-12T02:54:09.603088
Cariprazine,2,232,232,0,2024-10-12T02:54:09.603088
Atomoxetine,87,150,150,0,2024-10-12T02:54:09.618712
Trifluoperazine,95,265,265,0,2024-10-12T02:54:09.618712
Scopolamine,3,180,180,0,2024-10-12T02:54:09.634462
Benztropine,79,459,459,0,2024-10-12T02:54:09.634462
Estradiol,58,335,335,0,2024-10-12T02:54:09.650109
Progesterone,65,29,29,0,2024-10-12T02:54:09.650109
Desvenlafaxine,69,305,305,0,2024-10-12T02:54:09.665732
Clonidine,8,114,114,0,2024-10-12T02:54:09.665732
Dexamethasone,17,153,153,0,2024-10-12T02:54:09.681512
Naltrexone,39,292,292,0,2024-10-12T02:54:09.681512
Prazosin,97,127,127,0,2024-10-12T02:54:09.696982
Betamethasone,69,380,380,0,2024-10-12T02:54:09.696982
Misoprostol,61,342,342,0,2024-10-12T02:54:09.696982
Olmesartan,30,371,371,0,2024-10-12T02:54:09.712660
Diclofenac,59,37,37,0,2024-10-12T02:54:09.712660
Estrone,16,499,499,0,2024-10-12T02:54:09.728739
Estriol,29,358,358,0,2024-10-12T02:54:09.728739
Testosterone,49,151,151,0,2024-10-12T02:54:09.744245
Norgestimate,27,495,495,0,2024-10-12T02:54:09.744245
Risedronate,11,62,62,0,2024-10-12T02:54:09.744245
Raloxifene,54,363,363,0,2024-10-12T02:54:09.759904
Conjugated estrogens,31,239,239,0,2024-10-12T02:54:09.759904
Dapagliflozin,58,365,365,0,2024-10-12T02:54:09.775510
Canagliflozin,78,316,316,0,2024-10-12T02:54:09.789729
Empagliflozin,93,208,208,0,2024-10-12T02:54:09.805507
Metolazone,61,228,228,0,2024-10-12T02:54:09.805507
Glimepiride,47,226,226,0,2024-10-12T02:54:09.821003
Glipizide,89,180,180,0,2024-10-12T02:54:09.821003
Sitagliptin,46,125,125,0,2024-10-12T02:54:09.821003
Linagliptin,77,291,291,0,2024-10-12T02:54:09.836627
Exenatide,44,38,38,0,2024-10-12T02:54:09.836627
Liraglutide,68,11,11,0,2024-10-12T02:54:09.852252
Semaglutide,72,62,62,0,2024-10-12T02:54:09.852252
Insulin lispro,42,88,88,0,2024-10-12T02:54:09.867983
Insulin aspart,51,349,349,0,2024-10-12T02:54:09.867983
Insulin detemir,59,150,150,0,2024-10-12T02:54:09.883509
Insulin degludec,35,343,343,0,2024-10-12T02:54:09.883509
Alogliptin,20,486,486,0,2024-10-12T02:54:09.899128
Pioglitazone,14,136,136,0,2024-10-12T02:54:09.899128
Rosiglitazone,40,469,469,0,2024-10-12T02:54:09.914755
Saxagliptin,60,32,32,0,2024-10-12T02:54:09.914755
Repaglinide,93,241,241,0,2024-10-12T02:54:09.914755
Tolbutamide,49,386,386,0,2024-10-12T02:54:09.930376
Chlorpropamide,100,272,272,0,2024-10-12T02:54:09.939440
Meglitinide,57,177,177,0,2024-10-12T02:54:09.946463
Gliclazide,12,151,151,0,2024-10-12T02:54:09.946463
Troglitazone,56,241,241,0,2024-10-12T02:54:09.962108
Pramlintide,74,495,495,0,2024-10-12T02:54:09.962108
Bismuth subsalicylate,88,38,38,0,2024-10-12T02:54:09.977861
Sodium phosphate,91,260,260,0,2024-10-12T02:54:09.977861
Lactulose,91,471,471,0,2024-10-12T02:54:09.977861
Docusate sodium,68,285,285,0,2024-10-12T02:54:09.993350
Polyethylene glycol,29,63,63,0,2024-10-12T02:54:09.993350
Bisacodyl,99,312,312,0,2024-10-12T02:54:10.008972
Senna,44,104,104,0,2024-10-12T02:54:10.008972
Metoclopramide,5,414,414,0,2024-10-12T02:54:10.024646
Famotidine,17,431,431,0,2024-10-12T02:54:10.030884
Cimetidine,86,320,320,0,2024-10-12T02:54:10.037990
Doxylamine,46,237,237,0,2024-10-12T02:54:10.040322
Diphenhydramine,73,9,9,0,2024-10-12T02:54:10.047384
Hydroxyzine,42,356,356,0,2024-10-12T02:54:10.056499
Loperamide,2,476,476,0,2024-10-12T02:54:10.056499
Imodium,81,154,154,0,2024-10-12T02:54:10.056499
Nexium,48,477,477,0,2024-10-12T02:54:10.072193
Pantoprazole,11,287,287,0,2024-10-12T02:54:10.072193
Rabeprazole,45,127,127,0,2024-10-12T02:54:10.087758
Tamsulosin,37,331,331,0,2024-10-12T02:54:10.087758
Finasteride,14,211,211,0,2024-10-12T02:54:10.103572
Dutasteride,56,362,362,0,2024-10-12T02:54:10.103572
Sildenfil,21,221,221,0,2024-10-12T02:54:10.103572
Vardenafil,29,447,447,0,2024-10-12T02:54:10.119006
Valsartan,40,205,205,0,2024-10-12T02:54:10.119006
Irbesartan,45,146,146,0,2024-10-12T02:54:10.134722
Candesartan,73,339,339,0,2024-10-12T02:54:10.134722
Telmisartan,45,131,131,0,2024-10-12T02:54:10.150267
Nimodipine,73,15,15,0,2024-10-12T02:54:10.150267
Felodipine,65,305,305,0,2024-10-12T02:54:10.166008
Amlodipine,56,282,282,0,2024-10-12T02:54:10.166008
Diltiazem,46,337,337,0,2024-10-12T02:54:10.166008
Nifedipine,92,173,173,0,2024-10-12T02:54:10.181531
Verapamil,3,132,132,0,2024-10-12T02:54:10.181531
Trandolapril,89,123,123,0,2024-10-12T02:54:10.197132
Perindopril,64,497,497,0,2024-10-12T02:54:10.197132
Ramipril,77,327,327,0,2024-10-12T02:54:10.212764
Benazepril,94,488,488,0,2024-10-12T02:54:10.212764
Eplerenone,55,336,336,0,2024-10-12T02:54:10.228383
Spironolactone,75,408,408,0,2024-10-12T02:54:10.228383
Amiodarone,50,347,347,0,2024-10-12T02:54:10.244139
Digoxin,60,313,313,0,2024-10-12T02:54:10.244139
Disopyramide,74,338,338,0,2024-10-12T02:54:10.244139
Dronedarone,80,171,171,0,2024-10-12T02:54:10.259636
Isosorbide dinitrate,82,233,233,0,2024-10-12T02:54:10.259636
Nitroglycerin,74,324,324,0,2024-10-12T02:54:10.275263
Amyl nitrite,24,283,283,0,2024-10-12T02:54:10.275263
Candesartan,40,468,468,0,2024-10-12T02:54:10.290889
Atorvastatin,56,427,427,0,2024-10-12T02:54:10.290889
Rosuvastatin,34,238,238,0,2024-10-12T02:54:10.306555
Simvastatin,92,82,82,0,2024-10-12T02:54:10.306555
Lovastatin,38,308,308,0,2024-10-12T02:54:10.306555
Pravastatin,12,47,47,0,2024-10-12T02:54:10.322641
Fluvastatin,70,482,482,0,2024-10-12T02:54:10.322641
Ezetimibe,39,396,396,0,2024-10-12T02:54:10.338147
Cholestyramine,91,430,430,0,2024-10-12T02:54:10.338147
Colesevelam,4,486,486,0,2024-10-12T02:54:10.353920
Colestipol,52,4,4,0,2024-10-12T02:54:10.353920
Niacin,79,362,362,0,2024-10-12T02:54:10.369405
Omega-3 fatty acids,35,408,408,0,2024-10-12T02:54:10.369405
Fenofibrate,71,233,233,0,2024-10-12T02:54:10.369405
Omega-3 acid ethyl esters,8,141,141,0,2024-10-12T02:54:10.385035
Propranolol,84,280,280,0,2024-10-12T02:54:10.385035
Atenolol,45,27,27,0,2024-10-12T02:54:10.400677
Metoprolol,39,308,308,0,2024-10-12T02:54:10.400677
Bisoprolol,48,23,23,0,2024-10-12T02:54:10.416286
Carvedilol,44,459,459,0,2024-10-12T02:54:10.416286
Sotalol,14,309,309,0,2024-10-12T02:54:10.431915
Nadolol,54,438,438,0,2024-10-12T02:54:10.431915
Timolol,94,354,354,0,2024-10-12T02:54:10.447670
Doxazosin,34,84,84,0,2024-10-12T02:54:10.447670
Terazosin,2,255,255,0,2024-10-12T02:54:10.447670
Prazosin,98,99,99,0,2024-10-12T02:54:10.463159
Atenolol,37,158,158,0,2024-10-12T02:54:10.463159
Amlodipine,17,290,290,0,2024-10-12T02:54:10.478805
Diltiazem,74,126,126,0,2024-10-12T02:54:10.478805
Nifedipine,30,348,348,0,2024-10-12T02:54:10.494519
Verapamil,29,10,10,0,2024-10-12T02:54:10.494519
Felodipine,76,82,82,0,2024-10-12T02:54:10.494519
Sildenafil,90,420,420,0,2024-10-12T02:54:10.510046
Tadalafil,37,68,68,0,2024-10-12T02:54:10.510046
Vardenafil,53,283,283,0,2024-10-12T02:54:10.525714
Finasteride,86,69,69,0,2024-10-12T02:54:10.525714
Dutasteride,67,289,289,0,2024-10-12T02:54:10.541284
Efinaconazole,83,291,291,0,2024-10-12T02:54:10.541284
Fluconazole,45,151,151,0,2024-10-12T02:54:10.541284
Ketoconazole,19,219,219,0,2024-10-12T02:54:10.556905
Miconazole,91,236,236,0,2024-10-12T02:54:10.556905
Voriconazole,54,244,244,0,2024-10-12T02:54:10.572532
Caspofungin,93,285,285,0,2024-10-12T02:54:10.572532
Anidulafungin,60,35,35,0,2024-10-12T02:54:10.572532
Micafungin,32,333,333,0,2024-10-12T02:54:10.588168
Nystatin,26,110,110,0,2024-10-12T02:54:10.588168
Amphotericin B,27,419,419,0,2024-10-12T02:54:10.603784
Terbinafine,96,476,476,0,2024-10-12T02:54:10.603784
Itraconazole,69,129,129,0,2024-10-12T02:54:10.619513
Posaconazole,15,125,125,0,2024-10-12T02:54:10.619513
Clotrimazole,20,381,381,0,2024-10-12T02:54:10.635042
Boric acid,82,376,376,0,2024-10-12T02:54:10.635042
Fluorouracil,97,177,177,0,2024-10-12T02:54:10.635042
Doxorubicin,10,469,469,0,2024-10-12T02:54:10.650741
Cisplatin,94,60,60,0,2024-10-12T02:54:10.650741
Carboplatin,55,157,157,0,2024-10-12T02:54:10.666394
Methotrexate,48,263,263,0,2024-10-12T02:54:10.666394
Vincristine,10,321,321,0,2024-10-12T02:54:10.681947
Paclitaxel,57,52,52,0,2024-10-12T02:54:10.681947
Docetaxel,100,217,217,0,2024-10-12T02:54:10.697648
Etoposide,76,267,267,0,2024-10-12T02:54:10.697648
Tamoxifen,82,222,222,0,2024-10-12T02:54:10.697648
Letrozole,17,362,362,0,2024-10-12T02:54:10.713157
Anastrozole,40,184,184,0,2024-10-12T02:54:10.713157
Trastuzumab,94,235,235,0,2024-10-12T02:54:10.728779
Rituximab,40,114,114,0,2024-10-12T02:54:10.728779
Bevacizumab,8,439,439,0,2024-10-12T02:54:10.744538
Nivolumab,51,462,462,0,2024-10-12T02:54:10.744538
Pembrolizumab,63,67,67,0,2024-10-12T02:54:10.744538
Atezolizumab,85,10,10,0,2024-10-12T02:54:10.760030
Ipilimumab,45,285,285,0,2024-10-12T02:54:10.760030
Tositumomab,26,261,261,0,2024-10-12T02:54:10.775661
Alemtuzumab,36,261,261,0,2024-10-12T02:54:10.775661
Elotuzumab,20,498,498,0,2024-10-12T02:54:10.775661
Brentuximab vedotin,41,356,356,0,2024-10-12T02:54:10.791369
Carfilzomib,74,229,229,0,2024-10-12T02:54:10.791369
Bortezomib,67,183,183,0,2024-10-12T02:54:10.807012
Thalidomide,34,35,35,0,2024-10-12T02:54:10.807012
Lenalidomide,42,312,312,0,2024-10-12T02:54:10.807012
Pomalidomide,49,272,272,0,2024-10-12T02:54:10.822531
Acalabrutinib,66,390,390,0,2024-10-12T02:54:10.822531
Ibrutinib,66,493,493,0,2024-10-12T02:54:10.838176
Idelalisib,18,136,136,0,2024-10-12T02:54:10.838176
Venetoclax,15,304,304,0,2024-10-12T02:54:10.853780
Dasatinib,6,185,185,0,2024-10-12T02:54:10.853780
Imatinib,46,485,485,0,2024-10-12T02:54:10.853780
Nilotinib,93,82,82,0,2024-10-12T02:54:10.869521
Bosutinib,91,284,284,0,2024-10-12T02:54:10.869521
Tafasitamab,5,170,170,0,2024-10-12T02:54:10.885116
Zanubrutinib,73,111,111,0,2024-10-12T02:54:10.885116
Ofatumumab,33,283,283,0,2024-10-12T02:54:10.900776
Obinutuzumab,60,255,255,0,2024-10-12T02:54:10.900776
Ruxolitinib,7,407,407,0,2024-10-12T02:54:10.900776
Fedratinib,92,148,148,0,2024-10-12T02:54:10.916278
Clofarabine,3,470,470,0,2024-10-12T02:54:10.916278
Nelarabine,15,405,405,0,2024-10-12T02:54:10.932022
Etoposide,81,129,129,0,2024-10-12T02:54:10.932022
Fludarabine,82,297,297,0,2024-10-12T02:54:10.932022
Deferasirox,94,126,126,0,2024-10-12T02:54:10.947632
Deferoxamine,60,82,82,0,2024-10-12T02:54:10.947632
Iron sucrose,93,159,159,0,2024-10-12T02:54:10.963286
Ferrous gluconate,10,252,252,0,2024-10-12T02:54:10.963286
Rho(D) immune globulin,100,93,93,0,2024-10-12T02:54:10.978782
Anti-D immunoglobulin,27,177,177,0,2024-10-12T02:54:10.978782
Immunoglobulin,63,369,369,0,2024-10-12T02:54:10.994493
Rituximab,16,119,119,0,2024-10-12T02:54:10.994493
Adalimumab,57,250,250,0,2024-10-12T02:54:11.010029
Infliximab,36,196,196,0,2024-10-12T02:54:11.010029
Certolizumab pegol,30,12,12,0,2024-10-12T02:54:11.025776
Golimumab,88,346,346,0,2024-10-12T02:54:11.025776
Abatacept,42,157,157,0,2024-10-12T02:54:11.025776
Tocilizumab,53,32,32,0,2024-10-12T02:54:11.041280
Sarilumab,34,105,105,0,2024-10-12T02:54:11.041280
Dupilumab,46,2,2,0,2024-10-12T02:54:11.056940
Eculizumab,3,171,171,0,2024-10-12T02:54:11.056940
Belimumab,77,266,266,0,2024-10-12T02:54:11.072530
Natalizumab,12,474,474,0,2024-10-12T02:54:11.072530
Ocrelizumab,65,26,26,0,2024-10-12T02:54:11.088230
Alemtuzumab,38,61,61,0,2024-10-12T02:54:11.088230
Bortezomib,26,78,78,0,2024-10-12T02:54:11.103788
Carfilzomib,95,340,340,0,2024-10-12T02:54:11.103788
Ixazomib,51,442,442,0,2024-10-12T02:54:11.103788
Elotuzumab,81,391,391,0,2024-10-12T02:54:11.119470
Daratumumab,30,62,62,0,2024-10-12T02:54:11.119470
Tisagenlecleucel,70,335,335,0,2024-10-12T02:54:11.135035
Axicabtagene ciloleucel,96,428,428,0,2024-10-12T02:54:11.135035
Luspatercept,18,298,298,0,2024-10-12T02:54:11.150655
Gilteritinib,29,279,279,0,2024-10-12T02:54:11.150655
Crizotinib,91,371,371,0,2024-10-12T02:54:11.166369
Alectinib,18,14,14,0,2024-10-12T02:54:11.166369
Brigatinib,53,324,324,0,2024-10-12T02:54:11.166369
Lorlatinib,50,137,137,0,2024-10-12T02:54:11.181905
Entrectinib,32,364,364,0,2024-10-12T02:54:11.181905
Trametinib,79,390,390,0,2024-10-12T02:54:11.197531
Dabrafenib,1,334,334,0,2024-10-12T02:54:11.197531
Vemurafenib,6,332,332,0,2024-10-12T02:54:11.213156
Cobimetinib,61,406,406,0,2024-10-12T02:54:11.213156
Selumetinib,61,11,11,0,2024-10-12T02:54:11.228783
Pazopanib,19,179,179,0,2024-10-12T02:54:11.228783
Sunitinib,61,431,431,0,2024-10-12T02:54:11.228783
Sorafenib,77,38,38,0,2024-10-12T02:54:11.244407
Axitinib,17,333,333,0,2024-10-12T02:54:11.244407
Regorafenib,4,149,149,0,2024-10-12T02:54:11.260030
Lenvatinib,61,81,81,0,2024-10-12T02:54:11.260030
Atezolizumab,81,253,253,0,2024-10-12T02:54:11.275768
Durvalumab,13,173,173,0,2024-10-12T02:54:11.275768
Nivolumab,5,365,365,0,2024-10-12T02:54:11.291286
Pembrolizumab,61,155,155,0,2024-10-12T02:54:11.291286
Ipilimumab,89,439,439,0,2024-10-12T02:54:11.291286
Mefloquine,100,172,172,0,2024-10-12T02:54:11.306908
Atovaquone/Proguanil,63,217,217,0,2024-10-12T02:54:11.306908
Chloroquine,47,144,144,0,2024-10-12T02:54:11.322638
Quinine,17,249,249,0,2024-10-12T02:54:11.322638
Artemether/Lumefantrine,67,266,266,0,2024-10-12T02:54:11.338155
Doxycycline,45,135,135,0,2024-10-12T02:54:11.338155
Primaquine,45,97,97,0,2024-10-12T02:54:11.338155
Malarone,75,170,170,0,2024-10-12T02:54:11.353783
Hydroxychloroquine,88,438,438,0,2024-10-12T02:54:11.353783
Amanita muscaria,88,383,383,0,2024-10-12T02:54:11.369423
Dexamethasone,35,328,328,0,2024-10-12T02:54:11.369423
Griseofulvin,26,195,195,0,2024-10-12T02:54:11.385031
Fluconazole,64,26,26,0,2024-10-12T02:54:11.385031
Voriconazole,78,182,182,0,2024-10-12T02:54:11.385031
Liposomal amphotericin B,20,273,273,0,2024-10-12T02:54:11.400655
Caspofungin,40,307,307,0,2024-10-12T02:54:11.400655
Micafungin,34,106,106,0,2024-10-12T02:54:11.416279
Anidulafungin,64,406,406,0,2024-10-12T02:54:11.416279
Nystatin,48,163,163,0,2024-10-12T02:54:11.431907
Terbinafine,36,99,99,0,2024-10-12T02:54:11.431907
Zidovudine,71,136,136,0,2024-10-12T02:54:11.431907
Didanosine,37,143,143,0,2024-10-12T02:54:11.447529
Stavudine,71,352,352,0,2024-10-12T02:54:11.463163
Zalcitabine,52,236,236,0,2024-10-12T02:54:11.463163
Lopinavir/ritonavir,62,264,264,0,2024-10-12T02:54:11.463163
Efavirenz,86,482,482,0,2024-10-12T02:54:11.478782
Nevirapine,41,282,282,0,2024-10-12T02:54:11.478782
Saquinavir,19,299,299,0,2024-10-12T02:54:11.494494
Indinavir,1,391,391,0,2024-10-12T02:54:11.494494
Nelfinavir,21,453,453,0,2024-10-12T02:54:11.510087
Tipranavir,92,237,237,0,2024-10-12T02:54:11.510087
Fosamprenavir,20,490,490,0,2024-10-12T02:54:11.510087
Rilpivirine,90,232,232,0,2024-10-12T02:54:11.525654
Elvitegravir,15,190,190,0,2024-10-12T02:54:11.541281
Dolutegravir,63,26,26,0,2024-10-12T02:54:11.541281
Bictegravir,65,497,497,0,2024-10-12T02:54:11.541281
Maraviroc,7,317,317,0,2024-10-12T02:54:11.556909
Enfuvirtide,31,75,75,0,2024-10-12T02:54:11.556909
Cobicistat,20,428,428,0,2024-10-12T02:54:11.572553
Tenofovir,25,385,385,0,2024-10-12T02:54:11.572553
Adefovir,21,300,300,0,2024-10-12T02:54:11.572553
Emtricitabine,87,216,216,0,2024-10-12T02:54:11.588154
Lamivudine,72,50,50,0,2024-10-12T02:54:11.588154
Abacavir,56,94,94,0,2024-10-12T02:54:11.603836
Truvada,68,62,62,0,2024-10-12T02:54:11.603836
Descovy,89,403,403,0,2024-10-12T02:54:11.619415
HIV-1 protease inhibitors,25,346,346,0,2024-10-12T02:54:11.619415
NRTIs,72,229,229,0,2024-10-12T02:54:11.619415
NNRTIs,59,179,179,0,2024-10-12T02:54:11.635051
Integrase inhibitors,48,241,241,0,2024-10-12T02:54:11.635051
Entry inhibitors,76,26,26,0,2024-10-12T02:54:11.650922
Fusion inhibitors,12,392,392,0,2024-10-12T02:54:11.650922
HCV direct-acting antiviral agents,77,19,19,0,2024-10-12T02:54:11.666550
Simeprevir,94,409,409,0,2024-10-12T02:54:11.666550
Sofosbuvir,96,300,300,0,2024-10-12T02:54:11.666550
Ledipasvir,68,259,259,0,2024-10-12T02:54:11.682175
Velpatasvir,8,193,193,0,2024-10-12T02:54:11.682175
Glecaprevir,71,231,231,0,2024-10-12T02:54:11.697801
Pibrentasvir,89,7,7,0,2024-10-12T02:54:11.697801
Ribavirin,22,453,453,0,2024-10-12T02:54:11.713424
Interferon alpha,88,140,140,0,2024-10-12T02:54:11.713424
Peginterferon,40,442,442,0,2024-10-12T02:54:11.713424
Fingolimod,46,469,469,0,2024-10-12T02:54:11.729115
Dimethyl fumarate,32,160,160,0,2024-10-12T02:54:11.729115
Teriflunomide,52,312,312,0,2024-10-12T02:54:11.744780
Natalizumab,74,273,273,0,2024-10-12T02:54:11.744780
Ocrelizumab,47,284,284,0,2024-10-12T02:54:11.760405
Alemtuzumab,78,41,41,0,2024-10-12T02:54:11.760405
Rituximab,56,56,56,0,2024-10-12T02:54:11.760405
Mitoxantrone,67,221,221,0,2024-10-12T02:54:11.775924
Dalfampridine,48,81,81,0,2024-10-12T02:54:11.775924
Cladribine,66,114,114,0,2024-10-12T02:54:11.792662
OnabotulinumtoxinA,100,185,185,0,2024-10-12T02:54:11.792662
Baclofen,86,166,166,0,2024-10-12T02:54:11.792662
Gabapentin,53,230,230,0,2024-10-12T02:54:11.807669
Pregabalin,59,220,220,0,2024-10-12T02:54:11.807669
Carbamazepine,2,131,131,0,2024-10-12T02:54:11.823315
Phenytoin,33,323,323,0,2024-10-12T02:54:11.823315
Divalproex sodium,13,45,45,0,2024-10-12T02:54:11.838932
Lamotrigine,38,113,113,0,2024-10-12T02:54:11.838932
Topiramate,11,88,88,0,2024-10-12T02:54:11.838932
Zonisamide,35,299,299,0,2024-10-12T02:54:11.854551
Levetiracetam,41,191,191,0,2024-10-12T02:54:11.854551
Lacosamide,61,378,378,0,2024-10-12T02:54:11.870192
Rufinamide,2,105,105,0,2024-10-12T02:54:11.870192
Eslicarbazepine,10,270,270,0,2024-10-12T02:54:11.885889
Perampanel,35,474,474,0,2024-10-12T02:54:11.885889
Valproate,90,222,222,0,2024-10-12T02:54:11.901427
Ethosuximide,10,122,122,0,2024-10-12T02:54:11.901427
Cannabidiol,13,346,346,0,2024-10-12T02:54:11.917057
Benzodiazepines,40,301,301,0,2024-10-12T02:54:11.917057
Clonazepam,67,474,474,0,2024-10-12T02:54:11.917057
Diazepam,99,152,152,0,2024-10-12T02:54:11.932772
Lorazepam,31,45,45,0,2024-10-12T02:54:11.932772
Alprazolam,39,498,498,0,2024-10-12T02:54:11.948406
Clobazam,31,489,489,0,2024-10-12T02:54:11.948406
Chlordiazepoxide,24,6,6,0,2024-10-12T02:54:11.963926
Flurazepam,48,157,157,0,2024-10-12T02:54:11.963926
Temazepam,44,356,356,0,2024-10-12T02:54:11.979691
Midazolam,55,52,52,0,2024-10-12T02:54:11.979691
Oxazepam,18,183,183,0,2024-10-12T02:54:11.995304
Triazolam,18,105,105,0,2024-10-12T02:54:11.995304
Buspirone,21,139,139,0,2024-10-12T02:54:11.995304
Doxepin,35,447,447,0,2024-10-12T02:54:12.010801
Amitriptyline,39,14,14,0,2024-10-12T02:54:12.010801
Nortriptyline,60,152,152,0,2024-10-12T02:54:12.026512
Desipramine,67,145,145,0,2024-10-12T02:54:12.026512
Imipramine,59,129,129,0,2024-10-12T02:54:12.042144
Clomipramine,75,209,209,0,2024-10-12T02:54:12.042144
Trimipramine,64,384,384,0,2024-10-12T02:54:12.042144
Mirtazapine,16,54,54,0,2024-10-12T02:54:12.057762
Trazodone,6,99,99,0,2024-10-12T02:54:12.057762
Duloxetine,6,118,118,0,2024-10-12T02:54:12.073302
Venlafaxine,87,338,338,0,2024-10-12T02:54:12.073302
Fluoxetine,98,471,471,0,2024-10-12T02:54:12.088942
Citalopram,92,78,78,0,2024-10-12T02:54:12.098081
Escitalopram,3,406,406,0,2024-10-12T02:54:12.104593
Paroxetine,12,23,23,0,2024-10-12T02:54:12.104593
Sertraline,54,426,426,0,2024-10-12T02:54:12.104593
Bupropion,56,192,192,0,2024-10-12T02:54:12.120230
St. John's wort,87,212,212,0,2024-10-12T02:54:12.120230
L-tryptophan,70,495,495,0,2024-10-12T02:54:12.135854
S-adenosylmethionine,36,447,447,0,2024-10-12T02:54:12.135854
Omega-3 fatty acids,80,422,422,0,2024-10-12T02:54:12.151482
5-HTP,52,385,385,0,2024-10-12T02:54:12.151482
L-methylfolate,23,170,170,0,2024-10-12T02:54:12.151482
Lithium,62,363,363,0,2024-10-12T02:54:12.167113
Aripiprazole,9,286,286,0,2024-10-12T02:54:12.167113
Quetiapine,74,52,52,0,2024-10-12T02:54:12.182837
Olanzapine,18,16,16,0,2024-10-12T02:54:12.182837
Risperidone,22,361,361,0,2024-10-12T02:54:12.198390
Ziprasidone,75,407,407,0,2024-10-12T02:54:12.198390
Clozapine,60,341,341,0,2024-10-12T02:54:12.213982
Paliperidone,14,401,401,0,2024-10-12T02:54:12.213982
Brexpiprazole,98,42,42,0,2024-10-12T02:54:12.213982
Cariprazine,83,408,408,0,2024-10-12T02:54:12.229602
Lurasidone,14,60,60,0,2024-10-12T02:54:12.229602
